phi,p,T_r,T_ad_real,T_ad_ideal,T_ad_m1,T_ad_m2,q0_p_real,q0_p_ideal,q0_p_m1,q0_p_m2,cp_p_real,cp_p_ideal,Dq0_p_Jkg,q0_p_dis_Jkg,Error_rel_pct
1.0,101325.0,400.0,3061.301943880632,5191.555772129778,5032.32552554524,5203.983177010595,5.1028639572046455,9.983584287138877,10.0296091954023,10.023863068465769,1967.2535563829956,2175.017658487682,4880720.329934231,4867094.705382673,0.2791724096131839
1.0,101325.0,450.0,3066.0364344332934,5217.764174370237,5071.131555732706,5230.617316597408,5.038889292957975,9.977265690420676,10.0296091954023,10.023863068465769,1973.880182577369,2179.286351822265,4938376.397462701,4918918.59532846,0.3940121320893882
1.0,101325.0,500.0,3070.9198966102454,5244.930257521013,5110.323571818899,5258.231789199361,4.974132032940185,9.971719743609626,10.0296091954023,10.023863068465769,1980.3810091696755,2183.48842204277,4997587.710669441,4972775.418147806,0.4964853837114825
1.0,101325.0,550.0,3075.955935252012,5273.086244951786,5149.882691195175,5286.859935326535,4.90858099653213,9.96707796909708,10.0296091954023,10.023863068465769,1986.757802535655,2187.6274668420297,5058496.972564952,5028744.6962028425,0.588164360351942
1.0,101325.0,600.0,3081.141883866292,5302.229750950461,5189.78997794135,5316.499892635226,4.842219928854391,9.963396172840367,10.0296091954023,10.023863068465769,1993.0114647086216,2191.7054646920988,5121176.243985978,5086838.226780705,0.6705103587402883
1.0,101325.0,650.0,3086.470318507935,5332.331435832735,5230.026468616271,5347.122326722414,4.7750298277669625,9.960669649278314,10.0296091954023,10.023863068465769,1999.142349540841,2195.7234114290327,5185639.821511352,5147014.459694668,0.7448523836240221
1.0,101325.0,700.0,3091.9305245422,5363.342605100418,5270.573198516991,5378.678120425604,4.706991095191197,9.958848357699104,10.0296091954023,10.023863068465769,2005.150532856728,2199.681861034841,5251857.262507907,5209192.962199585,0.8123659531437675
1.0,101325.0,750.0,3097.509911835893,5395.202737833089,5311.41122835253,5411.10598610945,4.6380856069869285,9.957852062208678,10.0296091954023,10.023863068465769,2011.0360401436765,2203.5813793037114,5319766.45522175,5273268.911642535,0.8740523474216496
1.0,100000.0,300.0,3050.5823123381015,5141.663813022469,4955.946535623592,5153.299865996218,5.225022826904129,9.997543379916449,10.0296091954023,10.023863068465767,1953.4356468253882,2166.253358492713,4772520.55301232,4772249.622564291,0.005676883839885915
1.0,750000.0,300.0,3314.235814040547,5141.663813022469,4955.946535623592,5153.299865996218,5.783436862919417,9.997543379916449,10.0296091954023,10.023863068465767,1981.3167026082317,2166.253358492713,4214106.516997032,4213868.940940283,0.005637637676940475
1.0,770000.0,300.0,3317.8347251898435,5141.663813022469,4955.946535623592,5153.299865996218,5.791131218075776,9.997543379916449,10.0296091954023,10.023863068465767,1981.6970108445041,2166.253358492713,4206412.161840673,4206175.042823309,0.00563708472304734
1.0,780000.0,300.0,3319.6006393010407,5141.663813022469,4955.946535623592,5153.299865996218,5.794907405866388,9.997543379916449,10.0296091954023,10.023863068465767,1981.8836140648152,2166.253358492713,4202635.974050061,4202399.079310301,0.005636813210157519
1.0,1345833.3333333333,300.0,3395.0505235728438,5141.663813022469,4955.946535623592,5153.299865996218,5.9566937769851105,9.997543379916449,10.0296091954023,10.023863068465767,1989.851755519423,2166.253358492713,4040849.6029313384,4040622.301419638,0.00562509209784434
1.0,2591666.6666666665,300.0,3487.612980977315,5141.663813022469,4955.946535623592,5153.299865996218,6.156382926063887,9.997543379916449,10.0296091954023,10.023863068465767,1999.6114793129193,2166.253358492713,3841160.4538525622,3840944.950675524,0.005610366440752327
1.0,3837500.0,300.0,3543.952766014123,5141.663813022469,4955.946535623592,5153.299865996218,6.278592926118206,9.997543379916449,10.0296091954023,10.023863068465767,2005.5412262781394,2166.253358492713,3718950.453798243,3718742.1480939947,0.005601196005055425
1.0,5083333.333333333,300.0,3584.668649832341,5141.663813022469,4955.946535623592,5153.299865996218,6.367231798839624,9.997543379916449,10.0296091954023,10.023863068465767,2009.8207002020033,2166.253358492713,3630311.5810768246,3630108.484730725,0.005594460463339976
1.0,6329166.666666666,300.0,3616.601320827608,5141.663813022469,4955.946535623592,5153.299865996218,6.436939762170537,9.997543379916449,10.0296091954023,10.023863068465767,2013.1732543677447,2166.253358492713,3560603.6177459117,3560404.611725346,0.005589109093011052
1.0,7575000.0,300.0,3642.8881727387384,5141.663813022469,4955.946535623592,5153.299865996218,6.494449959544267,9.997543379916449,10.0296091954023,10.023863068465767,2015.9304361877928,2166.253358492713,3503093.420372182,3502897.784680575,0.005584655278365948
1.0,8820833.333333332,300.0,3665.2343989550386,5141.663813022469,4955.946535623592,5153.299865996218,6.543429795297104,9.997543379916449,10.0296091954023,10.023863068465767,2018.2723416266356,2166.253358492713,3454113.5846193447,3453920.8163257623,0.005580832501882314
1.0,10066666.666666666,300.0,3684.6715483403764,5141.663813022469,4955.946535623592,5153.299865996218,6.58610181090712,9.997543379916449,10.0296091954023,10.023863068465767,2020.3078628738497,2166.253358492713,3411441.5690093283,3411251.2965892907,0.005577478499589027
1.0,11312500.0,300.0,3701.8718054093492,5141.663813022469,4955.946535623592,5153.299865996218,6.623916481538776,9.997543379916449,10.0296091954023,10.023863068465767,2022.1079233566686,2166.253358492713,3373626.8983776723,3373438.835986482,0.005574486949957639
1.0,12558333.333333332,300.0,3717.2978701133893,5141.663813022469,4955.946535623592,5153.299865996218,6.657873583893736,9.997543379916449,10.0296091954023,10.023863068465767,2023.7213221105378,2166.253358492713,3339669.7960227123,3339483.71682503,0.005571784309456168
1.0,13804166.666666666,300.0,3731.281969672993,5141.663813022469,4955.946535623592,5153.299865996218,6.688691834495666,9.997543379916449,10.0296091954023,10.023863068465767,2025.1830834467582,2166.253358492713,3308851.545420783,3308667.2649712814,0.005569317540302936
1.0,15050000.0,300.0,3744.0707834782957,5141.663813022469,4955.946535623592,5153.299865996218,6.716905458299194,9.997543379916449,10.0296091954023,10.023863068465767,2026.5192031112083,2166.253358492713,3280637.921617255,3280455.2869588016,0.005567047105383914
1.0,16295833.333333332,300.0,3755.8525386937818,5141.663813022469,4955.946535623592,5153.299865996218,6.74292249252777,9.997543379916449,10.0296091954023,10.023863068465767,2027.7495097855049,2166.253358492713,3254620.887388679,3254439.769600369,0.0055649427253409295
1.0,17541666.666666664,300.0,3766.774155807865,5141.663813022469,4955.946535623592,5153.299865996218,6.767061719138132,9.997543379916449,10.0296091954023,10.023863068465767,2028.8894755367307,2166.253358492713,3230481.6607783167,3230301.949707443,0.005562980686616156
1.0,18787500.0,300.0,3776.9525280512753,5141.663813022469,4955.946535623592,5153.299865996218,6.789576982151656,9.997543379916449,10.0296091954023,10.023863068465767,2029.9514062604696,2166.253358492713,3207966.3977647927,3207787.9981961343,0.005561142061295441
1.0,20033333.333333332,300.0,3786.4821936660005,5141.663813022469,4955.946535623592,5153.299865996218,6.810673740280186,9.997543379916449,10.0296091954023,10.023863068465767,2030.945251395441,2166.253358492713,3186869.639636263,3186692.468439132,0.005559411496700948
1.0,21279166.666666664,300.0,3795.44070298811,5141.663813022469,4955.946535623592,5153.299865996218,6.830520656975164,9.997543379916449,10.0296091954023,10.023863068465767,2031.8791701661585,2166.253358492713,3167022.722941285,3166846.7069009366,0.005557776364325476
1.0,22525000.0,300.0,3803.8924623058183,5141.663813022469,4955.946535623592,5153.299865996218,6.8492579046269135,9.997543379916449,10.0296091954023,10.023863068465767,2032.7599369099603,2166.253358492713,3148285.4752895352,3148110.549428786,0.005556226146645889
1.0,23770833.333333332,300.0,3811.891550914425,5141.663813022469,4955.946535623592,5153.299865996218,6.867003257359288,9.997543379916449,10.0296091954023,10.023863068465767,2033.5932383132663,2166.253358492713,3130540.122557161,3130366.2288173083,0.005554751993101583
1.0,25016666.666666664,300.0,3819.4838178014807,5141.663813022469,4955.946535623592,5153.299865996218,6.883856628159867,9.997543379916449,10.0296091954023,10.023863068465767,2034.3838942832401,2166.253358492713,3113686.751756582,3113513.8379460787,0.005553346379678506
1.0,26262500.0,300.0,3826.708474301647,5141.663813022469,4955.946535623592,5153.299865996218,6.899903514200333,9.997543379916449,10.0296091954023,10.023863068465767,2035.1360259497835,2166.253358492713,3097639.8657161156,3097467.884662238,0.005552002858081217
1.0,27508333.333333332,300.0,3833.599317147041,5141.663813022469,4955.946535623592,5153.299865996218,6.915217646864383,9.997543379916449,10.0296091954023,10.023863068465767,2035.8531844846846,2166.253358492713,3082325.733052066,3082154.6419087937,0.005550715858409292
1.0,28754166.666666664,300.0,3840.185682067546,5141.663813022469,4955.946535623592,5153.299865996218,6.9298630664316585,9.997543379916449,10.0296091954023,10.023863068465767,2036.5384516180338,2166.253358492713,3067680.3134847903,3067510.0731629683,0.005549480533341854
1.0,30000000.0,300.0,3846.4931982979997,5141.663813022469,4955.946535623592,5153.299865996218,6.943895738306615,9.997543379916449,10.0296091954023,10.023863068465767,2037.1945191820714,2166.253358492713,3053647.6416098336,3053478.21630226,0.005548292647295493
